UUT_NAME,UUT_PART_NUMBER,UUT_SERIAL_NUMBER,STEP_NAME,PROP_TAG,PROP_VALUE,COMP_OPERATOR,STEP_STATUS,SW_VERSION,DATE_TIME,START_DATE_TIME,STATION_ID
"Model3 Seat EOL.seq",1456943-00-C,TFR202250008ZY,"Recline Motor Check",021313R,2.29995282,LT,Passed,3.1.0.192,"2020-08-12 01:09:55.954","2020-08-12 01:08:56.365",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202250008ZY,"Track Motor Check",020053R,1240,GELE,Passed,3.1.0.192,"2020-08-12 01:09:55.959","2020-08-12 01:08:56.365",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202250008ZY,"Track Motor Check",020063R,71,GELE,Passed,3.1.0.192,"2020-08-12 01:09:55.959","2020-08-12 01:08:56.365",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202250008ZY,"Track Motor Check",021323R,2.7063345425,LT,Passed,3.1.0.192,"2020-08-12 01:09:55.959","2020-08-12 01:08:56.365",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR202250008ZY,"Track Motor Check",021053R,299.5099019803961,GELE,Passed,3.1.0.192,"2020-08-12 01:09:55.959","2020-08-12 01:08:56.365",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000SSG,"Lift Motor Check",020093L,776,GELE,Passed,3.1.0.192,"2020-08-10 14:34:00.653","2020-08-10 14:33:02.324",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000SSG,"Lift Motor Check",021333L,2.7061569325,LT,Passed,3.1.0.192,"2020-08-10 14:34:00.653","2020-08-10 14:33:02.324",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000SSG,"Tilt Motor Check",020123L,137,GELE,Passed,3.1.0.192,"2020-08-10 14:34:00.662","2020-08-10 14:33:02.324",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000SSG,"Tilt Motor Check",021343L,1.1074067925,LT,Passed,3.1.0.192,"2020-08-10 14:34:00.662","2020-08-10 14:33:02.324",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000SSG,"Recline Motor Check",020033L,715,GELE,Passed,3.1.0.192,"2020-08-10 14:34:00.667","2020-08-10 14:33:02.324",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000SSG,"Recline Motor Check",021313L,2.5504881875,LT,Passed,3.1.0.192,"2020-08-10 14:34:00.667","2020-08-10 14:33:02.324",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000SSG,"Track Motor Check",020053L,1240,GELE,Passed,3.1.0.192,"2020-08-10 14:34:00.672","2020-08-10 14:33:02.324",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000SSG,"Track Motor Check",020063L,71,GELE,Passed,3.1.0.192,"2020-08-10 14:34:00.672","2020-08-10 14:33:02.324",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000SSG,"Track Motor Check",021323L,2.1887313125,LT,Passed,3.1.0.192,"2020-08-10 14:34:00.672","2020-08-10 14:33:02.324",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000SSG,"Track Motor Check",021053L,297.82956591318265,GELE,Passed,3.1.0.192,"2020-08-10 14:34:00.672","2020-08-10 14:33:02.324",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000A4S,"Lift Motor Check",020093R,773,GELE,Passed,3.1.0.192,"2020-08-13 01:15:51.825","2020-08-13 01:14:54.734",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000A4S,"Lift Motor Check",021333R,2.8238991049999997,LT,Passed,3.1.0.192,"2020-08-13 01:15:51.825","2020-08-13 01:14:54.734",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000A4S,"Tilt Motor Check",020123R,137,GELE,Passed,3.1.0.192,"2020-08-13 01:15:51.834","2020-08-13 01:14:54.734",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000A4S,"Tilt Motor Check",021343R,1.1165841875000002,LT,Passed,3.1.0.192,"2020-08-13 01:15:51.834","2020-08-13 01:14:54.734",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000A4S,"Recline Motor Check",020033R,713,GELE,Passed,3.1.0.192,"2020-08-13 01:15:51.840","2020-08-13 01:14:54.734",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000A4S,"Recline Motor Check",021313R,2.4200662600000005,LT,Passed,3.1.0.192,"2020-08-13 01:15:51.840","2020-08-13 01:14:54.734",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000A4S,"Track Motor Check",020053R,1238,GELE,Passed,3.1.0.192,"2020-08-13 01:15:51.844","2020-08-13 01:14:54.734",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000A4S,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-13 01:15:51.844","2020-08-13 01:14:54.734",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000A4S,"Track Motor Check",021323R,2.2655811000000003,LT,Passed,3.1.0.192,"2020-08-13 01:15:51.844","2020-08-13 01:14:54.734",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20226000A4S,"Track Motor Check",021053R,301.1002200440088,GELE,Passed,3.1.0.192,"2020-08-13 01:15:51.844","2020-08-13 01:14:54.734",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000B1C,"Lift Motor Check",020093R,775,GELE,Passed,3.1.0.192,"2020-08-11 02:15:31.000","2020-08-11 02:14:33.137",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000B1C,"Lift Motor Check",021333R,2.6971184674999997,LT,Passed,3.1.0.192,"2020-08-11 02:15:31.000","2020-08-11 02:14:33.137",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000B1C,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-11 02:15:31.007","2020-08-11 02:14:33.137",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000B1C,"Tilt Motor Check",021343R,1.1126371125,LT,Passed,3.1.0.192,"2020-08-11 02:15:31.007","2020-08-11 02:14:33.137",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000B1C,"Recline Motor Check",020033R,714,GELE,Passed,3.1.0.192,"2020-08-11 02:15:31.497","2020-08-11 02:14:33.137",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000B1C,"Recline Motor Check",021313R,2.29758216,LT,Passed,3.1.0.192,"2020-08-11 02:15:31.497","2020-08-11 02:14:33.137",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000B1C,"Track Motor Check",020053R,1242,GELE,Passed,3.1.0.192,"2020-08-11 02:15:31.506","2020-08-11 02:14:33.137",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000B1C,"Track Motor Check",020063R,71,GELE,Passed,3.1.0.192,"2020-08-11 02:15:31.506","2020-08-11 02:14:33.137",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000B1C,"Track Motor Check",021323R,2.58757819,LT,Passed,3.1.0.192,"2020-08-11 02:15:31.506","2020-08-11 02:14:33.137",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000B1C,"Track Motor Check",021053R,298.8897779555911,GELE,Passed,3.1.0.192,"2020-08-11 02:15:31.506","2020-08-11 02:14:33.137",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456942-00-C,TFR202240008F2,"Lift Motor Check",020093L,776,GELE,Passed,3.1.0.192,"2020-08-11 00:13:47.961","2020-08-11 00:12:51.758",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR202240008F2,"Lift Motor Check",021333L,2.018823975,LT,Passed,3.1.0.192,"2020-08-11 00:13:47.961","2020-08-11 00:12:51.758",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR202240008F2,"Tilt Motor Check",020123L,137,GELE,Passed,3.1.0.192,"2020-08-11 00:13:47.970","2020-08-11 00:12:51.758",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR202240008F2,"Tilt Motor Check",021343L,1.0968095450000002,LT,Passed,3.1.0.192,"2020-08-11 00:13:47.970","2020-08-11 00:12:51.758",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR202240008F2,"Recline Motor Check",020033L,716,GELE,Passed,3.1.0.192,"2020-08-11 00:13:47.975","2020-08-11 00:12:51.758",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR202240008F2,"Recline Motor Check",021313L,2.018028625,LT,Passed,3.1.0.192,"2020-08-11 00:13:47.975","2020-08-11 00:12:51.758",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR202240008F2,"Track Motor Check",020053L,1236,GELE,Passed,3.1.0.192,"2020-08-11 00:13:47.980","2020-08-11 00:12:51.758",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR202240008F2,"Track Motor Check",020063L,71,GELE,Passed,3.1.0.192,"2020-08-11 00:13:47.980","2020-08-11 00:12:51.758",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR202240008F2,"Track Motor Check",021323L,2.0177238125000003,LT,Passed,3.1.0.192,"2020-08-11 00:13:47.980","2020-08-11 00:12:51.758",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR202240008F2,"Track Motor Check",021053L,297.8095619123825,GELE,Passed,3.1.0.192,"2020-08-11 00:13:47.980","2020-08-11 00:12:51.758",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000KBB,"Lift Motor Check",020093R,775,GELE,Passed,3.1.0.192,"2020-08-12 13:48:36.068","2020-08-12 13:47:43.255",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000KBB,"Lift Motor Check",021333R,2.9944079424999996,LT,Passed,3.1.0.192,"2020-08-12 13:48:36.068","2020-08-12 13:47:43.255",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000KBB,"Tilt Motor Check",020123R,138,GELE,Passed,3.1.0.192,"2020-08-12 13:48:36.074","2020-08-12 13:47:43.255",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000KBB,"Tilt Motor Check",021343R,0.9842764550000003,LT,Passed,3.1.0.192,"2020-08-12 13:48:36.074","2020-08-12 13:47:43.255",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000KBB,"Recline Motor Check",020033R,714,GELE,Passed,3.1.0.192,"2020-08-12 13:48:39.613","2020-08-12 13:47:43.255",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000KBB,"Recline Motor Check",021313R,2.0860521625,LT,Passed,3.1.0.192,"2020-08-12 13:48:39.613","2020-08-12 13:47:43.255",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000KBB,"Track Motor Check",020053R,1240,GELE,Passed,3.1.0.192,"2020-08-12 13:48:44.291","2020-08-12 13:47:43.255",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000KBB,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-12 13:48:44.291","2020-08-12 13:47:43.255",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000KBB,"Track Motor Check",021323R,3.3835350500000008,LT,Passed,3.1.0.192,"2020-08-12 13:48:44.291","2020-08-12 13:47:43.255",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000KBB,"Track Motor Check",021053R,300.06001200240047,GELE,Passed,3.1.0.192,"2020-08-12 13:48:44.291","2020-08-12 13:47:43.255",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000KPM,"Lift Motor Check",020093L,776,GELE,Passed,3.1.0.192,"2020-08-11 08:20:41.289","2020-08-11 08:19:37.575",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000KPM,"Lift Motor Check",021333L,2.2679316225,LT,Passed,3.1.0.192,"2020-08-11 08:20:41.289","2020-08-11 08:19:37.575",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000KPM,"Tilt Motor Check",020123L,136,GELE,Passed,3.1.0.192,"2020-08-11 08:20:41.298","2020-08-11 08:19:37.575",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000KPM,"Tilt Motor Check",021343L,1.3200413100000001,LT,Passed,3.1.0.192,"2020-08-11 08:20:41.298","2020-08-11 08:19:37.575",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000KPM,"Recline Motor Check",020033L,715,GELE,Passed,3.1.0.192,"2020-08-11 08:20:41.303","2020-08-11 08:19:37.575",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000KPM,"Recline Motor Check",021313L,2.10676517,LT,Passed,3.1.0.192,"2020-08-11 08:20:41.303","2020-08-11 08:19:37.575",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000KPM,"Track Motor Check",020053L,1240,GELE,Passed,3.1.0.192,"2020-08-11 08:20:41.308","2020-08-11 08:19:37.575",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000KPM,"Track Motor Check",020063L,71,GELE,Passed,3.1.0.192,"2020-08-11 08:20:41.308","2020-08-11 08:19:37.575",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000KPM,"Track Motor Check",021323L,2.2503847250000004,LT,Passed,3.1.0.192,"2020-08-11 08:20:41.308","2020-08-11 08:19:37.575",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000KPM,"Track Motor Check",021053L,298.6597319463893,GELE,Passed,3.1.0.192,"2020-08-11 08:20:41.308","2020-08-11 08:19:37.575",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000K89,"Lift Motor Check",020093R,776,GELE,Passed,3.1.0.192,"2020-08-12 10:13:58.681","2020-08-12 10:12:58.428",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000K89,"Lift Motor Check",021333R,2.26440551,LT,Passed,3.1.0.192,"2020-08-12 10:13:58.681","2020-08-12 10:12:58.428",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000K89,"Tilt Motor Check",020123R,135,GELE,Passed,3.1.0.192,"2020-08-12 10:13:58.690","2020-08-12 10:12:58.428",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000K89,"Tilt Motor Check",021343R,1.4412838925,LT,Passed,3.1.0.192,"2020-08-12 10:13:58.690","2020-08-12 10:12:58.428",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000K89,"Recline Motor Check",020033R,716,GELE,Passed,3.1.0.192,"2020-08-12 10:13:58.695","2020-08-12 10:12:58.428",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000K89,"Recline Motor Check",021313R,1.9292033125000003,LT,Passed,3.1.0.192,"2020-08-12 10:13:58.695","2020-08-12 10:12:58.428",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000K89,"Track Motor Check",020053R,1238,GELE,Passed,3.1.0.192,"2020-08-12 10:13:58.700","2020-08-12 10:12:58.428",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000K89,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-12 10:13:58.700","2020-08-12 10:12:58.428",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000K89,"Track Motor Check",021323R,2.9874431575000004,LT,Passed,3.1.0.192,"2020-08-12 10:13:58.700","2020-08-12 10:12:58.428",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000K89,"Track Motor Check",021053R,298.63972794558913,GELE,Passed,3.1.0.192,"2020-08-12 10:13:58.700","2020-08-12 10:12:58.428",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250003BV,"Lift Motor Check",020093R,775,GELE,Passed,3.1.0.192,"2020-08-11 20:23:33.884","2020-08-11 20:22:36.812",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250003BV,"Lift Motor Check",021333R,2.0739924175,LT,Passed,3.1.0.192,"2020-08-11 20:23:33.884","2020-08-11 20:22:36.812",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250003BV,"Tilt Motor Check",020123R,135,GELE,Passed,3.1.0.192,"2020-08-11 20:23:33.893","2020-08-11 20:22:36.812",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250003BV,"Tilt Motor Check",021343R,1.1182485350000002,LT,Passed,3.1.0.192,"2020-08-11 20:23:33.893","2020-08-11 20:22:36.812",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250003BV,"Recline Motor Check",020033R,715,GELE,Passed,3.1.0.192,"2020-08-11 20:23:33.899","2020-08-11 20:22:36.812",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250003BV,"Recline Motor Check",021313R,1.6758652975000001,LT,Passed,3.1.0.192,"2020-08-11 20:23:33.899","2020-08-11 20:22:36.812",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250003BV,"Track Motor Check",020053R,1240,GELE,Passed,3.1.0.192,"2020-08-11 20:23:33.903","2020-08-11 20:22:36.812",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250003BV,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-11 20:23:33.903","2020-08-11 20:22:36.812",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250003BV,"Track Motor Check",021323R,2.2392150925000003,LT,Passed,3.1.0.192,"2020-08-11 20:23:33.903","2020-08-11 20:22:36.812",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202250003BV,"Track Motor Check",021053R,298.37967593518704,GELE,Passed,3.1.0.192,"2020-08-11 20:23:33.903","2020-08-11 20:22:36.812",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000VKL,"Lift Motor Check",020093R,775,GELE,Passed,3.1.0.192,"2020-08-13 08:32:23.575","2020-08-13 08:31:34.379",M3-OSIRIS-NCM01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000VKL,"Lift Motor Check",021333R,2.4616026,LT,Passed,3.1.0.192,"2020-08-13 08:32:23.575","2020-08-13 08:31:34.379",M3-OSIRIS-NCM01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000VKL,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-13 08:32:23.584","2020-08-13 08:31:34.379",M3-OSIRIS-NCM01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000VKL,"Tilt Motor Check",021343R,1.1528426725,LT,Passed,3.1.0.192,"2020-08-13 08:32:23.584","2020-08-13 08:31:34.379",M3-OSIRIS-NCM01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000VKL,"Recline Motor Check",020033R,715,GELE,Passed,3.1.0.192,"2020-08-13 08:32:29.622","2020-08-13 08:31:34.379",M3-OSIRIS-NCM01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000VKL,"Recline Motor Check",021313R,2.4932450125,LT,Passed,3.1.0.192,"2020-08-13 08:32:29.622","2020-08-13 08:31:34.379",M3-OSIRIS-NCM01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000VKL,"Track Motor Check",020053R,1240,GELE,Passed,3.1.0.192,"2020-08-13 08:32:30.273","2020-08-13 08:31:34.379",M3-OSIRIS-NCM01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000VKL,"Track Motor Check",020063R,71,GELE,Passed,3.1.0.192,"2020-08-13 08:32:30.273","2020-08-13 08:31:34.379",M3-OSIRIS-NCM01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000VKL,"Track Motor Check",021323R,1.6477912175,LT,Passed,3.1.0.192,"2020-08-13 08:32:30.273","2020-08-13 08:31:34.379",M3-OSIRIS-NCM01
"Model3 Seat EOL.seq",1456943-00-C,TFR20225000VKL,"Track Motor Check",021053R,300.8101620324065,GELE,Passed,3.1.0.192,"2020-08-13 08:32:30.273","2020-08-13 08:31:34.379",M3-OSIRIS-NCM01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240003NC,"Lift Motor Check",020093R,776,GELE,Passed,3.1.0.192,"2020-08-10 19:56:04.970","2020-08-10 19:55:10.044",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240003NC,"Lift Motor Check",021333R,2.4870945925,LT,Passed,3.1.0.192,"2020-08-10 19:56:04.970","2020-08-10 19:55:10.044",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240003NC,"Tilt Motor Check",020123R,135,GELE,Passed,3.1.0.192,"2020-08-10 19:56:04.976","2020-08-10 19:55:10.044",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240003NC,"Tilt Motor Check",021343R,1.2084994250000003,LT,Passed,3.1.0.192,"2020-08-10 19:56:04.976","2020-08-10 19:55:10.044",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240003NC,"Recline Motor Check",020033R,715,GELE,Passed,3.1.0.192,"2020-08-10 19:56:04.981","2020-08-10 19:55:10.044",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240003NC,"Recline Motor Check",021313R,2.1936427825,LT,Passed,3.1.0.192,"2020-08-10 19:56:04.981","2020-08-10 19:55:10.044",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240003NC,"Track Motor Check",020053R,1236,GELE,Passed,3.1.0.192,"2020-08-10 19:56:04.986","2020-08-10 19:55:10.044",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240003NC,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-10 19:56:04.986","2020-08-10 19:55:10.044",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240003NC,"Track Motor Check",021323R,2.5619916000000003,LT,Passed,3.1.0.192,"2020-08-10 19:56:04.986","2020-08-10 19:55:10.044",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240003NC,"Track Motor Check",021053R,298.3296659331866,GELE,Passed,3.1.0.192,"2020-08-10 19:56:04.986","2020-08-10 19:55:10.044",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR202240009H6,"Lift Motor Check",020093R,776,GELE,Passed,3.1.0.192,"2020-08-11 00:42:27.675","2020-08-11 00:41:30.042",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240009H6,"Lift Motor Check",021333R,2.1154212075,LT,Passed,3.1.0.192,"2020-08-11 00:42:27.675","2020-08-11 00:41:30.042",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240009H6,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-11 00:42:27.695","2020-08-11 00:41:30.042",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240009H6,"Tilt Motor Check",021343R,1.197230285,LT,Passed,3.1.0.192,"2020-08-11 00:42:27.695","2020-08-11 00:41:30.042",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240009H6,"Recline Motor Check",020033R,714,GELE,Passed,3.1.0.192,"2020-08-11 00:42:27.700","2020-08-11 00:41:30.042",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240009H6,"Recline Motor Check",021313R,2.1785952525,LT,Passed,3.1.0.192,"2020-08-11 00:42:27.700","2020-08-11 00:41:30.042",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240009H6,"Track Motor Check",020053R,1236,GELE,Passed,3.1.0.192,"2020-08-11 00:42:27.705","2020-08-11 00:41:30.042",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240009H6,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-11 00:42:27.705","2020-08-11 00:41:30.042",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240009H6,"Track Motor Check",021323R,2.4216903075000005,LT,Passed,3.1.0.192,"2020-08-11 00:42:27.705","2020-08-11 00:41:30.042",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240009H6,"Track Motor Check",021053R,298.1396279255851,GELE,Passed,3.1.0.192,"2020-08-11 00:42:27.705","2020-08-11 00:41:30.042",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000M3B,"Lift Motor Check",020093L,775,GELE,Passed,3.1.0.192,"2020-08-11 09:17:50.690","2020-08-11 09:16:54.049",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000M3B,"Lift Motor Check",021333L,2.7547882675000004,LT,Passed,3.1.0.192,"2020-08-11 09:17:50.690","2020-08-11 09:16:54.049",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000M3B,"Tilt Motor Check",020123L,135,GELE,Passed,3.1.0.192,"2020-08-11 09:17:50.699","2020-08-11 09:16:54.049",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000M3B,"Tilt Motor Check",021343L,1.1871917425,LT,Passed,3.1.0.192,"2020-08-11 09:17:50.699","2020-08-11 09:16:54.049",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000M3B,"Recline Motor Check",020033L,716,GELE,Passed,3.1.0.192,"2020-08-11 09:17:50.704","2020-08-11 09:16:54.049",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000M3B,"Recline Motor Check",021313L,1.8438102425,LT,Passed,3.1.0.192,"2020-08-11 09:17:50.704","2020-08-11 09:16:54.049",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000M3B,"Track Motor Check",020053L,1238,GELE,Passed,3.1.0.192,"2020-08-11 09:17:50.708","2020-08-11 09:16:54.049",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000M3B,"Track Motor Check",020063L,70,GELE,Passed,3.1.0.192,"2020-08-11 09:17:50.708","2020-08-11 09:16:54.049",HDW-MFG-1RS-02
